score date Name1 Name2
54 1659200666 Andras Reichardt
69 1659200738 Andras Reichardt
47 1659200793 Andras Reichardt
53 1659200861 Andras Reichardt
49 1659200912 Andras Reichardt
50 1659200968 Andras Reichardt
66 1659205840 Andras Reichardt
52 1659205895 Andras Reichardt
53 1659205950 Andras Reichardt
60 1659206114 Andras Reichardt
57 1659206191 Andras Reichardt
61 1659206254 Andras Reichardt
99 1659206479 Andras Reichardt
64 1659251734 Andras Reichardt
61 1659252226 Andras Reichardt
61 1659252406 Andras Reichardt
67 1659252678 Andras Reichardt
47 1659252728 Andras Reichardt
64 1659252966 Andras Reichardt
81 1659253161 Andras Reichardt
65 1659253278 Andras Reichardt
56 1659253702 Andras Reichardt
70 1659253802 Andras Reichardt
58 1659253864 Andras Reichardt
68 1659253934 Andras Reichardt
52 1659260217 Andras Reichardt
63 1659267820 Andras Reichardt
57 1659267886 Andras Reichardt
103 1659268080 Andras Reichardt
107 1659268236 Andras Reichardt
58 1659268331 Andras Reichardt
83 1659268631 Andras Reichardt
61 1659268695 Andras Reichardt
68 1659268840 Andras Reichardt
57 1659268938 Andras Reichardt
74 1659269154 Andras Reichardt
59 1659269327 Andras Reichardt
98 1659269526 Andras Reichardt
65 1659270394 Andras Reichardt
61 1659270484 Andras Reichardt
63 1659270709 Andras Reichardt
86 1659284596 Andras Reichardt
62 1659284698 Andras Reichardt
56 1659284756 Andras Reichardt
56 1659284833 Andras Reichardt
60 1659284911 Andras Reichardt
83 1659285151 Andras Reichardt
63 1659285244 Andras Reichardt
68 1659285344 Andras Reichardt
97 1659286271 Andras Reichardt
69 1659286347 Andras Reichardt
57 1659286407 Andras Reichardt
55 1659286465 Andras Reichardt
66 1659286604 Andras Reichardt
64 1659286698 Andras Reichardt
60 1659286919 Andras Reichardt
56 1659287013 Andras Reichardt
81 1659287097 Andras Reichardt
112 1659287607 Andras Reichardt
61 1659287718 Andras Reichardt
75 1659287796 Andras Reichardt
89 1659288295 Andras Reichardt
69 1659288457 Andras Reichardt
53 1659288559 Andras Reichardt
79 1659289094 Andras Reichardt
76 1659289379 Andras Reichardt
56 1659373718 Andras Reichardt
59 1659373876 Andras Reichardt
53 1659373932 Andras Reichardt
66 1659374003 Andras Reichardt
61 1659374065 Andras Reichardt
67 1659374134 Andras Reichardt
65 1659374201 Andras Reichardt
60 1659374334 Andras Reichardt
62 1659374650 Andras Reichardt
93 1659374872 Andras Reichardt
62 1659374935 Andras Reichardt
82 1659375154 Andras Reichardt
67 1659375261 Andras Reichardt
46 1659375310 Andras Reichardt
58 1659375527 Andras Reichardt
62 1659377180 Andras Reichardt
57 1659377253 Andras Reichardt
60 1659377317 Andras Reichardt
64 1659377478 Andras Reichardt
57 1659377852 Andras Reichardt
74 1659377933 Andras Reichardt
73 1659378274 Andras Reichardt
56 1659378332 Andras Reichardt
60 1659378396 Andras Reichardt
68 1659378469 Andras Reichardt
61 1659378559 Andras Reichardt
62 1659389643 Andras Reichardt
69 1659389714 Andras Reichardt
59 1659389779 Andras Reichardt
54 1659389835 Andras Reichardt
101 1659390001 Andras Reichardt
88 1659390102 Andras Reichardt
55 1659390183 Andras Reichardt
66 1659390465 Andras Reichardt
58 1659390537 Andras Reichardt
67 1659390677 Andras Reichardt
67 1659390746 Andras Reichardt
59 1659390817 Andras Reichardt
71 1659416911 Andras Reichardt
72 1659417052 Andras Reichardt
65 1659417290 Andras Reichardt
65 1659417395 Andras Reichardt
72 1659417514 Andras Reichardt
65 1659417962 Andras Reichardt
68 1659450750 Andras Reichardt
68 1659450850 Andras Reichardt
57 1659450912 Andras Reichardt
81 1659451007 Andras Reichardt
79 1659451088 Andras Reichardt
52 1659451173 Andras Reichardt
71 1659451355 Andras Reichardt
65 1659451541 Andras Reichardt
94 1659451638 Andras Reichardt
55 1659459709 Andras Reichardt
53 1659459765 Andras Reichardt
59 1659460601 Andras Reichardt
60 1659467615 Andras Reichardt
66 1659467953 Andras Reichardt
59 1659468153 Andras Reichardt
56 1659468216 Andras Reichardt
60 1659468365 Andras Reichardt
59 1659468569 Andras Reichardt
58 1659468645 Andras Reichardt
63 1659468860 Andras Reichardt
51 1659468920 Andras Reichardt
55 1659469094 Andras Reichardt
49 1659469144 Andras Reichardt
70 1659469256 Andras Reichardt
65 1659469329 Andras Reichardt
63 1659469423 Andras Reichardt
64 1659470311 Andras Reichardt
77 1659470390 Andras Reichardt
63 1659470455 Andras Reichardt
57 1659470538 Andras Reichardt
63 1659470702 Andras Reichardt
55 1659470782 Andras Reichardt
63 1659471074 Andras Reichardt
53 1659471362 Andras Reichardt
52 1659471424 Andras Reichardt
67 1659471500 Andras Reichardt
69 1659471654 Andras Reichardt
63 1659471926 Andras Reichardt
65 1659472575 Andras Reichardt
52 1659472691 Andras Reichardt
66 1659472820 Andras Reichardt
59 1659473095 Andras Reichardt
47 1659473145 Andras Reichardt
63 1659473330 Andras Reichardt
78 1659473410 Andras Reichardt
86 1661280818 Andras Reichardt
51 1661280872 Andras Reichardt
63 1661280940 Andras Reichardt
53 1661438588 Andras Reichardt
63 1661438725 Andras Reichardt
65 1661438903 Andras Reichardt
53 1661438961 Andras Reichardt
56 1661439022 Andras Reichardt
43 1661439069 Andras Reichardt
66 1661439190 Andras Reichardt
66 1661439331 Andras Reichardt
64 1661444892 Andras Reichardt
58 1661445018 Andras Reichardt
68 1661445125 Andras Reichardt
62 1661445302 Andras Reichardt
65 1661445373 Andras Reichardt
54 1661445431 Andras Reichardt
67 1661445556 Andras Reichardt
69 1661445628 Andras Reichardt
58 1661445689 Andras Reichardt
60 1661445750 Andras Reichardt
71 1661445825 Andras Reichardt
63 1661445890 Andras Reichardt
60 1661445955 Andras Reichardt
62 1661446130 Andras Reichardt
61 1661447183 Andras Reichardt
74 1661447716 Andras Reichardt
63 1661447810 Andras Reichardt
60 1661447873 Andras Reichardt
59 1661448064 Andras Reichardt
68 1661448136 Andras Reichardt
74 1661448279 Andras Reichardt
63 1661448344 Andras Reichardt
58 1661448541 Andras Reichardt
76 1661448623 Andras Reichardt
61 1661448717 Andras Reichardt
77 1661448797 Andras Reichardt
59 1661448860 Andras Reichardt
62 1661448926 Andras Reichardt
64 1661449148 Andras Reichardt
74 1661449223 Andras Reichardt
74 1661449308 Andras Reichardt
54 1661449363 Andras Reichardt
73 1661449566 Andras Reichardt
42 1661449611 Andras Reichardt
58 1661450972 Andras Reichardt
51 1661451262 Andras Reichardt
68 1661451335 Andras Reichardt
82 1661451562 Andras Reichardt
60 1661451641 Andras Reichardt
70 1661451713 Andras Reichardt
51 1661591226 Andras Reichardt
59 1661591288 Andras Reichardt
93 1661592035 Andras Reichardt
57 1661592111 Andras Reichardt
57 1661592170 Andras Reichardt
63 1661596225 Andras Reichardt
54 1661596280 Andras Reichardt
60 1661596341 Andras Reichardt
53 1661596403 Andras Reichardt
55 1661596460 Andras Reichardt
48 1661596511 Andras Reichardt
58 1661596572 Andras Reichardt
63 1661596676 Andras Reichardt
62 1661596740 Andras Reichardt
71 1661597957 Andras Reichardt
54 1661598099 Andras Reichardt
53 1661598153 Andras Reichardt
84 1661598240 Andras Reichardt
60 1661599248 Andras Reichardt
44 1661599359 Andras Reichardt
60 1661607396 Andras Reichardt
45 1661607519 Andras Reichardt
51 1661607606 Andras Reichardt
51 1661607722 Andras Reichardt
55 1661607825 Andras Reichardt
59 1661607892 Andras Reichardt
41 1661608130 Andras Reichardt
87 1661608444 Andras Reichardt
49 1661608729 Andras Reichardt
59 1661609013 Andras Reichardt
62 1661609077 Andras Reichardt
61 1661609197 Andras Reichardt
62 1661609424 Andras Reichardt
68 1661610543 Andras Reichardt
63 1661610696 Andras Reichardt
60 1661610759 Andras Reichardt
69 1661610858 Andras Reichardt
75 1661611060 Andras Reichardt
54 1661611166 Andras Reichardt
59 1661611333 Andras Reichardt
164 1661611566 Andras Reichardt
64 1661656215 Andras Reichardt
62 1661658943 Andras Reichardt
76 1661659217 Andras Reichardt
72 1661659362 Andras Reichardt
62 1661659619 Andras Reichardt
68 1661659712 Andras Reichardt
62 1661659880 Andras Reichardt
101 1661660086 Andras Reichardt
56 1661660200 Andras Reichardt
113 1661660371 Andras Reichardt
67 1661803119 Andras Reichardt
61 1661803300 Andras Reichardt
70 1661803371 Andras Reichardt
71 1661803508 Andras Reichardt
68 1661803882 Andras Reichardt
69 1661803983 Andras Reichardt
65 1662147649 Andras Reichardt
56 1662147707 Andras Reichardt
59 1662147777 Andras Reichardt
58 1662147870 Andras Reichardt
74 1662147947 Andras Reichardt
71 1662148248 Andras Reichardt
125 1662148380 Andras Reichardt
58 1662148568 Andras Reichardt
54 1662148629 Andras Reichardt
62 1662148701 Andras Reichardt
90 1662148814 Andras Reichardt
59 1662149047 Andras Reichardt
59 1662149110 Andras Reichardt
56 1662149183 Andras Reichardt
84 1662149269 Andras Reichardt
44 1662149316 Andras Reichardt
64 1662149494 Andras Reichardt
62 1662149562 Andras Reichardt
66 1662149815 Andras Reichardt
50 1662149867 Andras Reichardt
67 1662149961 Andras Reichardt
61 1662150024 Andras Reichardt
57 1662150084 Andras Reichardt
63 1662150387 Andras Reichardt
60 1662150481 Andras Reichardt
74 1662150558 Andras Reichardt
56 1662150618 Andras Reichardt
77 1662150798 Andras Reichardt
61 1662150863 Andras Reichardt
61 1662150930 Andras Reichardt
82 1662151274 Andras Reichardt
64 1662151340 Andras Reichardt
60 1662151407 Andras Reichardt
81 1662151491 Andras Reichardt
85 1662151589 Andras Reichardt
63 1662151802 Andras Reichardt
92 1662151931 Andras Reichardt
57 1662152036 Andras Reichardt
67 1662152105 Andras Reichardt
73 1662152181 Andras Reichardt
65 1662153284 Andras Reichardt
70 1662153661 Andras Reichardt
61 1662153771 Andras Reichardt
60 1662153838 Andras Reichardt
53 1662153929 Andras Reichardt
65 1662154010 Andras Reichardt
64 1662154081 Andras Reichardt
81 1662154164 Andras Reichardt
74 1662154241 Andras Reichardt
60 1662196305 Andras Reichardt
75 1662196536 Andras Reichardt
61 1662196697 Andras Reichardt
62 1662196807 Andras Reichardt
65 1662196939 Andras Reichardt
49 1662197206 Andras Reichardt
50 1662197413 Andras Reichardt
62 1662197544 Andras Reichardt
54 1662199281 Andras Reichardt
87 1662214538 Andras Reichardt
53 1662214593 Andras Reichardt
62 1662214732 Andras Reichardt
82 1662214885 Andras Reichardt
60 1662215116 Andras Reichardt
70 1662215188 Andras Reichardt
57 1662215249 Andras Reichardt
61 1662220427 Andras Reichardt
74 1662220675 Andras Reichardt
45 1662221348 Andras Reichardt
57 1662221408 Andras Reichardt
98 1662221508 Andras Reichardt
50 1662221636 Andras Reichardt
66 1662221706 Andras Reichardt
63 1662224510 Andras Reichardt
56 1662224899 Andras Reichardt
63 1662224992 Andras Reichardt
67 1662225075 Andras Reichardt
54 1662225380 Andras Reichardt
69 1662225941 Andras Reichardt
93 1662226036 Andras Reichardt
53 1662226311 Andras Reichardt
60 1662226584 Andras Reichardt
69 1662226675 Andras Reichardt
57 1662226735 Andras Reichardt
49 1662226785 Andras Reichardt
80 1662226939 Andras Reichardt
54 1662227159 Andras Reichardt
62 1662227342 Andras Reichardt
58 1662227409 Andras Reichardt
62 1662227707 Andras Reichardt
56 1662227780 Andras Reichardt
52 1662228174 Andras Reichardt
73 1662228258 Andras Reichardt
59 1662228422 Andras Reichardt
61 1662228612 Andras Reichardt
53 1662228666 Andras Reichardt
77 1662228787 Andras Reichardt
74 1662229097 Andras Reichardt
59 1662229354 Andras Reichardt
62 1662235191 Andras Reichardt
64 1662239140 Andras Reichardt
54 1662239196 Andras Reichardt
61 1662239700 Andras Reichardt
62 1662239766 Andras Reichardt
62 1662239830 Andras Reichardt
82 1662239918 Andras Reichardt
75 1662239995 Andras Reichardt
54 1662290711 Andras Reichardt
69 1662292775 Andras Reichardt
54 1662292896 Andras Reichardt
62 1662293073 Andras Reichardt
58 1662293142 Andras Reichardt
49 1662293338 Andras Reichardt
63 1662293671 Andras Reichardt
85 1662293779 Andras Reichardt
54 1662293836 Andras Reichardt
89 1662293927 Andras Reichardt
58 1662293988 Andras Reichardt
84 1662294214 Andras Reichardt
56 1662294302 Andras Reichardt
57 1662294398 Andras Reichardt
48 1662294455 Andras Reichardt
54 1662294511 Andras Reichardt
90 1662294778 Andras Reichardt
82 1662294975 Andras Reichardt
47 1662295025 Andras Reichardt
62 1662295092 Andras Reichardt
52 1662295211 Andras Reichardt
59 1662315505 Andras Reichardt
66 1662315910 Andras Reichardt
61 1662316120 Andras Reichardt
73 1662316201 Andras Reichardt
69 1662316767 Andras Reichardt
59 1662316928 Andras Reichardt
61 1662317185 Andras Reichardt
57 1662317245 Andras Reichardt
59 1662317500 Andras Reichardt
49 1662318101 Andras Reichardt
75 1662318279 Andras Reichardt
56 1662318432 Andras Reichardt
48 1662318492 Andras Reichardt
86 1662318772 Andras Reichardt
66 1662318841 Andras Reichardt
61 1662319105 Andras Reichardt
62 1662319315 Andras Reichardt
56 1662319399 Andras Reichardt
79 1662319481 Andras Reichardt
63 1662319574 Andras Reichardt
57 1662319677 Andras Reichardt
61 1662319852 Andras Reichardt
54 1662319921 Andras Reichardt
72 1662320049 Andras Reichardt
68 1662320318 Andras Reichardt
60 1662320462 Andras Reichardt
48 1662320577 Andras Reichardt
72 1662320729 Andras Reichardt
74 1662320805 Andras Reichardt
52 1662320858 Andras Reichardt
74 1662321085 Andras Reichardt
51 1662321140 Andras Reichardt
85 1662398303 Andras Reichardt
57 1662398366 Andras Reichardt
62 1662398448 Andras Reichardt
88 1662398724 Andras Reichardt
62 1662398788 Andras Reichardt
84 1662399021 Andras Reichardt
49 1662399364 Andras Reichardt
55 1662399480 Andras Reichardt
64 1662399713 Andras Reichardt
87 1662399943 Andras Reichardt
62 1662400052 Andras Reichardt
57 1662400113 Andras Reichardt
73 1662401436 Andras Reichardt
64 1662401505 Andras Reichardt
56 1662401573 Andras Reichardt
80 1662401677 Andras Reichardt
63 1662401753 Andras Reichardt
68 1662401884 Andras Reichardt
63 1662402122 Andras Reichardt
50 1662402173 Andras Reichardt
50 1662402225 Andras Reichardt
66 1662402294 Andras Reichardt
56 1662402352 Andras Reichardt
62 1662402417 Andras Reichardt
81 1662403782 Andras Reichardt
58 1662403842 Andras Reichardt
43 1662403941 Andras Reichardt
63 1662404159 Andras Reichardt
68 1662404290 Andras Reichardt
52 1662404365 Andras Reichardt
53 1662404421 Andras Reichardt
65 1662404640 Andras Reichardt
69 1662404846 Andras Reichardt
64 1662405004 Andras Reichardt
45 1662405151 Andras Reichardt
69 1662405536 Andras Reichardt
82 1662405632 Andras Reichardt
58 1662405982 Andras Reichardt
66 1662406173 Andras Reichardt
58 1662406298 Andras Reichardt
66 1662406370 Andras Reichardt
68 1662406491 Andras Reichardt
93 1662406692 Andras Reichardt
86 1662406781 Andras Reichardt
58 1662406914 Andras Reichardt
73 1662407026 Andras Reichardt
77 1662407106 Andras Reichardt
90 1662438636 Andras Reichardt
69 1662438717 Andras Reichardt
56 1662438793 Andras Reichardt
84 1662438923 Andras Reichardt
70 1662439086 Andras Reichardt
62 1662439976 Andras Reichardt
57 1662440248 Andras Reichardt
70 1662440478 Andras Reichardt
75 1662440555 Andras Reichardt
55 1662485102 Andras Reichardt
56 1662485198 Andras Reichardt
57 1662485313 Andras Reichardt
80 1662485469 Andras Reichardt
66 1662488917 Andras Reichardt
47 1662488967 Andras Reichardt
64 1662489033 Andras Reichardt
91 1662489132 Andras Reichardt
62 1662489309 Andras Reichardt
53 1662489518 Andras Reichardt
68 1662489590 Andras Reichardt
54 1662489677 Andras Reichardt
75 1662489823 Andras Reichardt
57 1662490146 Andras Reichardt
85 1662490234 Andras Reichardt
75 1662490442 Andras Reichardt
81 1662490574 Andras Reichardt
70 1662490646 Andras Reichardt
61 1662490776 Andras Reichardt
50 1662490828 Andras Reichardt
60 1662490893 Andras Reichardt
57 1662491006 Andras Reichardt
64 1662491954 Andras Reichardt
70 1662492167 Andras Reichardt
60 1662492259 Andras Reichardt
75 1662526532 Andras Reichardt
61 1662526616 Andras Reichardt
62 1662526688 Andras Reichardt
92 1662526793 Andras Reichardt
61 1662526902 Andras Reichardt
50 1662527060 Andras Reichardt
62 1662527159 Andras Reichardt
49 1662527302 Andras Reichardt
68 1662527373 Andras Reichardt
115 1662527637 Andras Reichardt
87 1662527850 Andras Reichardt
58 1662527949 Andras Reichardt
53 1662528003 Andras Reichardt
82 1662528089 Andras Reichardt
55 1662574821 Andras Reichardt
51 1662574880 Andras Reichardt
55 1662574948 Andras Reichardt
58 1662575011 Andras Reichardt
70 1662575087 Andras Reichardt
59 1662575296 Andras Reichardt
73 1662575373 Andras Reichardt
55 1662575532 Andras Reichardt
61 1662581424 Andras Reichardt
46 1662581476 Andras Reichardt
67 1662581571 Andras Reichardt
49 1662581727 Andras Reichardt
46 1662581863 Andras Reichardt
65 1662581990 Andras Reichardt
49 1662582192 Andras Reichardt
65 1662582985 Andras Reichardt
64 1662583051 Andras Reichardt
94 1662658953 Andras Reichardt
58 1662659055 Andras Reichardt
67 1662659204 Andras Reichardt
54 1662659607 Andras Reichardt
57 1662659880 Andras Reichardt
67 1662659989 Andras Reichardt
61 1662660053 Andras Reichardt
81 1662660141 Andras Reichardt
53 1662660208 Andras Reichardt
72 1662660357 Andras Reichardt
76 1662660590 Andras Reichardt
54 1662660647 Andras Reichardt
63 1662660827 Andras Reichardt
55 1662660979 Andras Reichardt
50 1662661189 Andras Reichardt
57 1662661253 Andras Reichardt
60 1662661373 Andras Reichardt
67 1663006735 Andras Reichardt
55 1663006804 Andras Reichardt
86 1663007001 Andras Reichardt
63 1663007422 Andras Reichardt
76 1663012308 Andras Reichardt
50 1663012745 Andras Reichardt
57 1663012866 Andras Reichardt
55 1663012940 Andras Reichardt
54 1663012996 Andras Reichardt
76 1663013076 Andras Reichardt
59 1663013254 Andras Reichardt
66 1663013400 Andras Reichardt
112 1663075872 Andras Reichardt
67 1663076093 Andras Reichardt
53 1663076292 Andras Reichardt
69 1663076484 Andras Reichardt
72 1663079735 Andras Reichardt
52 1663092895 Andras Reichardt
60 1663092958 Andras Reichardt
71 1663093473 Andras Reichardt
66 1663093546 Andras Reichardt
59 1663093788 Andras Reichardt
63 1663093863 Andras Reichardt
46 1663100156 Andras Reichardt
52 1663100350 Andras Reichardt
56 1663101571 Andras Reichardt
